@ YASP %s V3.0
@ TYPE %s POSITION
@ NUMBER-BEAMS %d 1
@ MODE %s CORBIT
@ TURN-NO %d 1
@ BUNCH-ID %d -1
@ ACCELERATOR %s SPS
@ TRANSFER %s SPSRING
@ TWISS %s SPS-LHC-Q20-2021v1
@ MODEL-LINK %s 
@ SUPER-CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ USER %s SPS.USER.LHCMD4
@ CYCNUM %d 52
@ CYCTIME %d 20
@ EXTRACTION %d 0
@ P %f     25.920
@ DPP %f      -0.320
@ DPP-FORCED %f       0.000
@ DATE-CODE %d 1710091471350
@ DATE %s 10/03/24
@ TIME %s 18-24-31
@ COMMENT %s " Type = Orbit "
@ RAWDATA %s YES
@ HW-SETTINGS %s false
@ MONITOR-H-NUM %d 113
@ MONITOR-V-NUM %d 114
@ CORRECTOR-H-NUM %d 108
@ CORRECTOR-V-NUM %d 108
# MONITOR  %s micron
* NAME  PLANE  BEAM  POS  RMS  SUM  HW-STATUS STATUS STATUS-TAG
 BPH.62608            H 1    -4286.1  733447059.0      2632.0  0  0  OK
 BPH.62808            H 1    -1802.0      2692.0      2604.0  0  0  OK
 BPH.63008            H 1     2720.5      1464.3      2623.0  0  0  OK
 BPH.63208            H 1      566.6      1629.4      2610.0  0  0  OK
 BPH.63408            H 1    -2004.2         0.0      2634.0  0  0  OK
 BPH.63608            H 1    -2671.1         0.0      2607.0  0  0  OK
 BPV.10108            V 1     1503.0       749.8      2617.0  0  0  OK
 BPV.10308            V 1      810.2       990.4      2623.0  0  0  OK
 BPV.10508            V 1      746.2      1037.7      2625.0  0  0  OK
 BPV.10708            V 1      600.3      1460.7      2631.0  0  0  OK
 BPV.10908            V 1     2921.8  515677941.8      2620.0  0  0  OK
 BPV.11108            V 1     3034.9         0.0      2636.0  0  0  OK
 BPV.11308            V 1     -131.4      1056.7      2631.0  0  0  OK
 BPV.11508            V 1    -2175.6  498471345.1      2804.0  0  0  OK
 BPV.11706            V 1    -1782.5  515776393.1      2619.0  0  0  OK
 BPCE.11906           V 1     -619.4         0.0      2599.0  0  0  OK
 BPV.12108            V 1     -965.2       854.9      2620.0  0  0  OK
 BPCN.12308           V 1     1315.7  363257663.1      2726.0  0  0  OK
 BPCN.12508           V 1     1342.9         0.0      2683.0  0  0  OK
 BPV.12708            V 1     1033.2      1074.4      2621.0  0  0  OK
 BPV.12908            V 1      469.2       821.3      2595.0  0  0  OK
 BPV.13108            V 1      -11.0      1339.7      2640.0  0  0  OK
 BPV.13308            V 1     -545.4       839.3      2596.0  0  0  OK
 BPV.13508            V 1     -982.5       761.3      2622.0  0  0  OK
 BPV.20108            V 1     -168.9       893.4      2616.0  0  0  OK
 BPV.20308            V 1      185.9       802.3      2621.0  0  0  OK
 BPV.20508            V 1     1175.8       903.5      2621.0  0  0  OK
 BPV.20708            V 1       44.2       917.6      2630.0  0  0  OK
 BPV.20908            V 1      -70.3       848.4      2617.0  0  0  OK
 BPV.21108            V 1     -790.0       327.8      2629.0  0  0  OK
 BPV.21308            V 1     -832.0      1004.2      2633.0  0  0  OK
 BPV.21508            V 1    -1775.3         0.0      2634.0  0  0  OK
 BPCE.21604           V 1     -780.1      2987.1      2610.0  0  0  OK
 BPCE.21706           V 1     1610.0         0.0      2738.0  0  0  OK
 BPCE.21803           V 1      935.6         0.0      2640.0  0  0  OK
 BPCE.21931           V 1     2691.6  590581596.8      2610.0  0  0  OK
 BPV.22108            V 1     1674.6  515973429.9      2617.0  0  0  OK
 BPCN.22308           V 1    -1074.0  364059858.3      2714.0  0  0  OK
 BPV.22508            V 1     1543.0      1082.3      2626.0  0  0  OK
 BPCN.22708           V 1   -15041.2         0.0      2631.0  0  4  OK
 BPV.22908            V 1     2737.5         0.0      2622.0  0  0  OK
 BPV.23108            V 1      884.6       995.1      2600.0  0  0  OK
 BPV.23308            V 1     -887.0      1171.0      2627.0  0  0  OK
 BPV.23508            V 1     -775.8       911.3      2605.0  0  0  OK
 BPV.30108            V 1     1547.9  515973429.9      2617.0  0  0  OK
 BPV.30308            V 1     3635.7  514110530.1      2636.0  0  0  OK
 BPV.30508            V 1      782.1       965.1      2623.0  0  0  OK
 BPV.30708            V 1      546.9      1058.1      2618.0  0  0  OK
